Data,PRODUTO,Real,Linear Regression,Random Forest,Gradient Boosting
2024-06-01,MENTOS KISS MENTA FORTE 35G,15.0,0.0,11.32,39.51579318182111
2024-06-01,MEL BLISTER SILVESTRE 15G,14.0,0.0,60.82,27.088629035089365
2024-06-01,MASTER 50G C/160 ZIM COLOR,153.0,24.581607553854155,86.44,48.75864686235102
2024-06-01,MAXMALLOWS CORACAO MORANGO 250G DOCILE,73.0,0.0,80.14,56.8999619792756
2024-06-01,MAXMALLOWS RECH CARINHAS 220G DOCILE,31.0,0.0,50.28,51.33844799128048
2024-06-01,MAXMALLOWS RECHEIO MORANGO 220G DOCILE,73.0,0.0,85.8,95.98096015888025
2024-06-01,MAXMALLOWS TWIST COLORIDO BAUNILHA C/MORANGO 220G DOCILE,88.0,59.0868279054269,130.5,104.46172024717089
2024-06-01,MAXMALLOWS TWIST COLORIDO BAUNILHA C/MORANGO UNICORNIO 220G DOCILE,253.0,112.30864675575526,198.18,349.2567084654391
2024-06-01,MAXMALLOWS TWIST RECH AZUL/BCO C/MORANGO 220G DOCILE,75.0,0.0,97.98,71.45519417637844
2024-06-01,MAXMALLOWS TWIST RECH ROSA/BCO C/MORANGO 220G DOCILE,100.0,15.96354494718534,99.4,80.76665711866642
2024-06-01,MARSHMALLOW CORACAO 250G FINI,102.0,103.16388629376502,289.62,278.28784749999244
2024-06-01,MINI COLORETI 500G JAZAM,44.0,0.0,72.25572,47.01459743774154
2024-06-01,MORANGUETE 25G BEL,866.0,143.5563198099117,211.76,300.07154116552596
2024-06-01,MOUSSE SUFLAIR 500G NESTLE,12.0,0.0,28.8,25.16097024198941
2024-06-01,MOUSSE SUFLAIR CHOC BRANCO 500G NESTLE,6.0,0.0,4.9,17.26730392472384
2024-06-01,MUCILON SNACK LARANJA E BANANA 35G NESTLE,1.0,0.0,2.9,17.26730392472384
2024-06-01,MUKEBAR CHOCOLATE 60G MAIS MU,6.0,0.0,7.52,17.26730392472384
2024-06-01,MUKEBAR COOKIES CREAM 60G MAIS MU,18.0,0.0,18.76,17.66365649221949
2024-06-01,NATURES HEART SPEAL CACAU 180G NESTLE,1.0,0.0,2.28,17.26730392472384
2024-06-01,NECTAR LARANJA 200ML MAGUARY,14.0,0.0,34.062380000000005,35.54941344928944
2024-06-01,MOEDAS DE CHOCOLATE 40G BEL,28.0,0.0,36.7,38.55381302354149
2024-06-01,MOEDAS DE CHOCOLATE 500G BEL,11.0,0.0,24.66,19.194962717823795
2024-06-01,MOLA MANIA COLOR,2.0,0.0,11.38444,17.26730392472384
2024-06-01,MOCA MINI LEI COND ORIGINAL 65G NESTLE,15.0,0.0,14.5,17.66365649221949
2024-06-01,NECTAR MARACUJA 200ML MAGUARY,72.0,0.0,52.08,56.85816427240609
2024-06-01,NECTAR UVA 200ML MAGUARY,71.0,0.0,76.8,65.33892436069668
2024-06-01,NESCAFE EXTRAFORTE VIDRO 100G NESTLE,1.0,0.0,3.84,17.26730392472384
2024-06-01,NESCAFE FARMERS ORIGINS LUNGO BRAZIL 52G NESTLE,10.0,0.0,6.99,17.26730392472384
2024-06-01,NESCAFE MATINAL SUAVE SACHET 40G NESTLE,5.0,0.0,12.76,17.66365649221949
2024-06-01,NESCAFE TRADICAO FORTE SACHE 40G NESTLE,16.0,0.0,17.48,17.66365649221949
2024-06-01,NESCAFE TRADICIONAL VIDRO 100G NESTLE,4.0,0.0,2.92,17.26730392472384
2024-06-01,NESCAU COOKIE GOTAS CHOC DUO 60G NESTLE,75.0,0.0,14.24,28.401280742156327
2024-06-01,NESCAFE DOLCE GUSTO MOCHACCINO CANELA 172G NESTLE,11.0,0.0,5.86,17.26730392472384
2024-06-01,NECTAR MORANGO 200ML MAGUARY,47.0,0.0,96.67572,56.13260633636418
2024-06-01,NESCAFE AFRICAS 55G NESTLE,2.0,0.0,4.88,17.26730392472384
2024-06-01,NESCAFE DOLCE GUSTO ALPINO 178G NESTLE,7.0,0.0,14.7,17.26730392472384
2024-06-01,NESCAFE DOLCE GUSTO CAFE AU LAIT 100G NESTLE,5.0,0.0,7.8,17.26730392472384
2024-06-01,NESCAFE DOLCE GUSTO CHOCOCINO 160G NESTLE,6.0,0.0,6.26,17.26730392472384
2024-06-01,NESCAFE DOLCE GUSTO ESPRESSO 60G NESTLE,6.0,0.0,11.68,17.66365649221949
2024-06-01,MINI COLORETI 1KG JAZAM,30.0,0.0,73.36746,40.89832762205978
2024-06-01,MINI E.V.A C/10 KI LETRAS,28.0,0.0,37.6,32.437543207859726
2024-06-01,MINI FATIA C/10 PRAFESTA,1.0,0.0,6.22,17.26730392472384
2024-06-01,MINI LACO DE CETIM 2 PRATA C/50 HALLEY,1.0,0.0,3.02,17.26730392472384
2024-06-01,MINI MACA ACRILICO VERMELHO C/10,3.0,0.0,2.39,17.26730392472384
2024-06-01,MINI OREO 35G LACTA,216.0,0.0,123.02,101.31128761158503
2024-06-01,MINI CX QUADRADA VERMELHO C/RELEVO P 6.5X6.5X3.5 CROMUS,1.0,0.0,16.34,39.119440614325455
2024-06-01,MINI COLORETI AZUL 300G JAZAM,31.0,0.0,34.08,32.437543207859726
2024-06-01,MINI COLORETI COLORIDO 300G JAZAM,86.0,0.0,101.74,84.21649201302726
2024-06-01,MINI COLORETI ROSA 300G JAZAM,27.0,0.0,30.96,27.088629035089365
2024-06-01,MINI COLORETI VERDE 300G JAZAM,40.0,0.0,27.3,25.70758510100121
2024-06-01,MINI COLORETI VERMELHO 300G JAZAM,30.0,0.0,32.04,19.194962717823795
2024-06-01,MINI CORNETA C/50 SAO JOAO,53.0,0.0,64.56,60.309304726623495
2024-06-01,MINI CX PLUS KRAFT 13x5.5x13 PT  UN CROMUS,8.0,0.0,31.98,19.194962717823795
2024-06-01,MINI CX QUADRADA GRATIDAO COMPOSE G 12X12X4,1.0,0.0,7.04,17.26730392472384
2024-06-01,MINI CX QUADRADA LISA KRAFT M 9.5X9.5X4 PT CROMUS,7.0,0.0,11.52,19.194962717823795
2024-06-01,MINI CX QUADRADA LISA KRAFT P 6.5X6.5X3.5 PT ,1.0,0.0,11.2,17.26730392472384
2024-06-01,"MINI CX QUADRADA RELEVO OURO M 9,5x9,5x4  CROMUS",3.0,0.0,25.48,19.194962717823795
2024-06-01,MISTURA P/ CUPCAKE 1KG ARCOLOR ,1.0,0.0,14.6,17.26730392472384
2024-06-01,MISTURA P/ CUPCAKE CHOCOLATE 1KG ARCOLOR ,4.0,0.0,3.54,17.26730392472384
2024-06-01,MISTURA P/ GLACE REAL 1KG MIX,12.0,0.0,16.54,17.26730392472384
2024-06-01,MISTURA P/ PAO DE LO ARCOLOR 1KG,2.0,0.0,5.16,17.26730392472384
2024-06-01,MISTURA P/BOLO BAUNILHA 450G DONA BENTA,8.0,0.0,7.9787799999999995,17.26730392472384
2024-06-01,MISTURA P/BOLO COCO 450G DONA BENTA,5.0,0.0,7.12,17.26730392472384
2024-06-01,MISTURA P/CUPCAKE 1KG RED VELVET ARCOLOR ,8.0,0.0,10.72,17.26730392472384
2024-06-01,MIÇANGA CANDY COLORS 100G MIX,30.0,0.0,35.08,27.088629035089365
2024-06-01,MIÇANGA CANDY COLORS 500G MIX,2.0,0.0,11.16,17.26730392472384
2024-06-01,MISTURA LACTEA CONDENSADA 395G MOCOCA,189.0,267.995566911179,1352.12,948.342054864403
2024-06-01,MIST. LEITE PERM. SORO LEITE SABOR LEITE COND 2.5KG JUNCO ,1.0,0.0,18.34,17.66365649221949
2024-06-01,MINI PRENDEDOR AZUL CLARO C/12 CROMUS,10.0,0.0,3.84,17.26730392472384
2024-06-01,MINI PRENDEDOR ROSA C/12 CROMUS,4.0,0.0,5.56,17.26730392472384
2024-06-01,MINI RASPADORES ROSA C/4 MAGO,2.0,0.0,2.84,17.26730392472384
2024-06-01,MINI RASPADORES TRANSPARENTE C/4 MAGO,3.0,0.0,3.572,17.26730392472384
2024-06-01,MIST COR ART AZUL 100G ICEMIX,3.0,0.0,2.5430952380952383,17.26730392472384
2024-06-01,MIST LACT PERM SORO LEITE SABOR LEITE COND DOCES TEMPOS 5KG JUNCO,23.0,0.0,59.6,11.182649118145768
2024-06-01,MISTURA LACTEA 395G ITALAC,1506.0,1020.4226784309258,1245.74,1053.983850909932
2024-06-01,GLITTER P/DECORACAO PINK 5G FAB,1.0,0.0,1.4714285714285713,17.26730392472384
2024-06-01,GLITTER P/DECORACAO DOURADO 5G FAB,3.0,0.0,4.29,17.26730392472384
2024-06-01,FONDANT COM AMENDOIM 40G BINUTO,26.0,0.0,17.56,17.66365649221949
2024-06-01,FONDANT COM COCO 40G BINUTO,15.0,0.0,11.16,17.26730392472384
2024-06-01,FONDANT COM LEITE 40G BINUTO,19.0,0.0,13.54,20.007996332159426
2024-06-01,FONDANT COM LEITE ZERO 22G BINUTO,31.0,0.0,28.26418,27.088629035089365
2024-06-01,FONDANT DE LEITE 200G BINUTO,4.0,0.0,1.5766666666666667,17.26730392472384
2024-06-01,FOLHA ALUMINIO MOLDADA 140ML WYDA,1.0,0.0,3.4316666666666666,17.26730392472384
2024-06-01,FOLHA ALUMINIO MOLDADA FOGAO C/12 WYDA,8.0,0.0,5.44,17.26730392472384
2024-06-01,FOLHA DE ALUMINIO 7.5MX30CM WYDA,23.0,0.0,52.84,32.437543207859726
2024-06-01,FOLHA DE ALUMINIO 7.5MX45CM WYDA,11.0,0.0,50.56,32.437543207859726
2024-06-01,FOLHA DE ALUMINIO MOLDADA 45ML WYDA,6.0,0.0,3.445,17.26730392472384
2024-06-01,FOLHA DE ALUMINIO MOLDADA BX1 WYDA,1.0,0.0,2.6226666666666665,17.26730392472384
2024-06-01,FOLHA DE ALUMINIO MOLDADA BX4 WYDA,3.0,0.0,3.76,17.26730392472384
2024-06-01,FOLHA DE CELOFANE 70X90 NACARADO UNID CROMUS,48.0,12.942116762708139,52.08,37.809794511720234
2024-06-01,FOLHA POLI ESCOLAR 85X100 CORES SORTIDOS C/3 CROMUS,80.0,32.0252233685477,104.3,70.6674337355546
2024-06-01,FOLHA TRANSP BEM CASADO 15X15CM C/100 CROMUS,6.0,0.0,7.9,17.26730392472384
2024-06-01,FOLHA TRANSP BROWNIE 20X20 CROMUS,1.0,0.0,7.78,17.26730392472384
2024-06-01,FORM CUPCAKE PINK C/45 FLIP,4.0,0.0,8.82,17.26730392472384
2024-06-01,FORM CUPCAKE PRETO C/45 FLIP,14.0,0.0,9.8,17.26730392472384
2024-06-01,FORM CUPCAKE ROSA C/45 FLIP,2.0,0.0,8.76,17.26730392472384
2024-06-01,FORM CUPCAKE TEMATICO ARCO IRIS C/45 FLIP,10.0,0.0,10.76,17.26730392472384
2024-06-01,FORM CUPCAKE TEMATICO BOLINHOS C/45 FLIP,1.0,0.0,5.34,17.26730392472384
2024-06-01,FORM CUPCAKE VERDE C/45 FLIP,9.0,0.0,5.62,17.26730392472384
2024-06-01,FORM CUPCAKE VERDE CLARO C/45 FLIP,5.0,0.0,5.04,17.26730392472384
2024-06-01,FORM CUPCAKE VERMELHO C/45 FLIP,13.0,0.0,8.14,17.26730392472384
2024-06-01,FORM CUPCAKE XADREZ AZUL CLARO C/45 FLIP,2.0,0.0,8.46,17.26730392472384
2024-06-01,FORM CUPCAKE XADREZ AZUL ESCURO C/45 FLIP,4.0,0.0,3.54,17.26730392472384
2024-06-01,FORM CUPCAKE XADREZ VERMELHO C/45 FLIP,2.0,0.0,5.06,17.26730392472384
2024-06-01,FORM CUPCAKE ZEBRINHA C/45 FLIP,1.0,0.0,1.9493600000000004,17.26730392472384
2024-06-01,FORM DE PAPEL N 5 AMARELO MAGO,18.0,0.0,17.29336,17.66365649221949
2024-06-01,FORM DE PAPEL N 5 AZUL BEBE MAGO,20.0,0.0,47.6,30.533221545849926
2024-06-01,FORM DE PAPEL N 5 AZUL ROYAL MAGO,37.0,0.0,27.7,31.27724005767118
2024-06-01,FORM CUPCAKE NATURAL C/45 FLIP,2.0,0.0,17.24,17.26730392472384
2024-06-01,FORM CUPCAKE MARROM C/45 FLIP,2.0,0.0,7.88,17.26730392472384
2024-06-01,FORM CUPCAKE LARANJA C/45 FLIP,11.0,0.0,8.22,17.26730392472384
2024-06-01,FORM CUPCAK AZUL ESCURO POA BRANCO C/45 FLIP,1.0,0.0,2.78,17.26730392472384
2024-06-01,FORM CUPCAKE AMARELO C/45 FLIP,19.0,0.0,7.8,17.26730392472384
2024-06-01,FORM CUPCAKE ARABESCO DOURADO C/45 FLIP,2.0,0.0,4.05,17.26730392472384
2024-06-01,FORM CUPCAKE ARABESCO VERMELHO COM DOURADO C/45 FLIP,1.0,0.0,5.6,17.26730392472384
2024-06-01,FORM CUPCAKE AZUL CLARO C/45 FLIP,5.0,0.0,8.06,17.26730392472384
2024-06-01,FORM CUPCAKE AZUL CLARO POA BRANCO C/45 FLIP,2.0,0.0,3.341333333333333,17.26730392472384
2024-06-01,FORM CUPCAKE AZUL ESCURO C/45 FLIP,3.0,0.0,10.16,17.26730392472384
2024-06-01,FORM CUPCAKE CORACAO C/45 FLIP,6.0,0.0,5.8,17.26730392472384
2024-06-01,FORM CUPCAKE LILAS C/45 FLIP,6.0,0.0,10.18,17.26730392472384
2024-06-01,FITILHO 10X35M AMARELO,42.0,0.0,83.46,32.437543207859726
2024-06-01,FITILHO 10X35M AMARELO OURO,14.0,0.0,24.6,31.056499273771557
2024-06-01,FITILHO 10X35M AZUL CLARO,56.0,0.0,54.74,38.55381302354149
2024-06-01,FITILHO 10X35M AZUL ESCURO,65.0,10.81803158140022,84.94,84.21649201302726
2024-06-01,FITILHO 10X35M BRANCO,124.0,55.19210746003216,284.74,162.52602376735197
2024-06-01,FITILHO 10X35M LARANJA,14.0,0.0,17.62,17.26730392472384
2024-06-01,FITILHO 10X35M OURO,22.0,0.0,71.46,36.49088732236227
2024-06-01,FITILHO 10X35M PINK,32.0,0.0,53.86,53.76811606375532
2024-06-01,FITILHO 10X35M PRATA,39.0,0.0,65.86,42.60715713804403
2024-06-01,FITILHO 10X35M PRETO,3.0,0.0,25.06,19.194962717823795
2024-06-01,FITILHO 10X35M ROSA,57.0,8.235466037732124,101.18,79.95102374062537
2024-06-01,FITILHO 10X35M ROXO ,25.0,0.0,58.7,24.940229458089792
2024-06-01,FITILHO 10X35M VERDE CLARO,19.0,0.0,38.76,24.940229458089792
2024-06-01,FITILHO 10X35M VERDE ESCURO,47.0,0.0,56.16,62.974434088087854
2024-06-01,FITILHO 10X35M VERMELHO,107.0,57.446581501287085,216.5,165.96712616771916
2024-06-01,FITILHO 10X50M LILAS,20.0,0.0,26.57638,25.16097024198941
2024-06-01,FITA TNT C/ LAME PALHA/OURO 45MMX24.75,4.0,0.0,5.986666666666667,17.26730392472384
2024-06-01,FITA TNT C/ LAME VERDE BAND/OURO 45MMX24.75,1.0,0.0,1.4714285714285713,17.26730392472384
2024-06-01,FITA TNT METRO GROSSA,2380.0,1765.774892774772,2089.26,1764.1201283615062
2024-06-01,FITA TNT P/ METRO FINA,18.0,0.0,7.8,17.26730392472384
2024-06-01,FITA TNT VERMELHO MIST C/OURO 40MMX24.75M,5.0,0.0,8.58,17.26730392472384
2024-06-01,FITA TRANP 18X45 ABRASFRAN,34.0,0.0,30.32,31.14197314959192
2024-06-01,FITA TRANSPARENTE 45X45,35.0,0.0,59.16,38.55381302354149
2024-06-01,FLOCOS DE ARROZ 400G COBERTOP,9.0,11.327252705307188,65.16,61.739013983968405
2024-06-01,FLOCOS DE ARROZ CONFEITEIRO 500G HARALD,33.0,79.15102830332711,73.24,41.64386123219226
2024-06-01,FLOCOS DE COCO UMIDO E ADOCADO 100G DUCOCO,93.0,17.075913258030482,166.16,143.21375282073328
2024-06-01,FLOCOS DE COCO UMIDO E ADOCADO 100G MENINA,96.0,0.0,59.82,33.75019491492668
2024-06-01,FLOCOS DE CROCANTE DE CHOCOLATE 750G VABENE,6.0,0.0,6.02,17.26730392472384
2024-06-01,FLOCOS MACIOS CHOCOLATE 130G CACAU FOODS,71.0,13.08612367495354,133.62,92.10496958725248
2024-06-01,FLOCOS MACIOS CHOCOLATE BRANCO 1.005KG CACAU FOODS,17.0,0.0,14.22,17.66365649221949
2024-06-01,FLOCOS MACIOS SABOR CHOCOLATE 1.005KG CACAU FOODS,62.0,80.99282719367051,197.6,167.72444932727882
2024-06-01,FLOCOS MACIOS SABOR CHOCOLATE 500GR CACAU FOODS,24.0,69.48210683639854,225.04,128.60165344080457
2024-06-01,FORM DE PAPEL N 5 BRANCA MAGO,75.0,0.0,57.46,75.01017398869475
2024-06-01,FORM DE PAPEL N 5 LARANJA MAGO,13.0,0.0,18.74,17.66365649221949
2024-06-01,FORMA DE PVC P/CHOCOLATE NUMEROS BWB,2.0,0.0,4.86,17.66365649221949
2024-06-01,FORMA DE PVC P/CHOCOLATE ROSA PIRULITO,3.0,0.0,23.44,17.66365649221949
2024-06-01,FORMA DE PVC PIRULITAO BWB,37.0,0.0,27.48,23.38357374040561
2024-06-01,FORMA DE PVC PIRULITO SORVETE PALITO,2.0,0.0,7.8,17.26730392472384
2024-06-01,FORMA EMPADA LISA ALUMINIO N 5 DOUPAN,4.0,0.0,2.8,17.26730392472384
2024-06-01,FORMA ESP N°7 CANDY AZUL C/50 PLAC,27.0,0.0,32.76166,27.088629035089365
2024-06-01,FORMA ESP N°7 CANDY ROSA C/50 PLAC,36.0,0.0,38.197300000000006,41.50010215852305
2024-06-01,FORMA ESP N°7 VERDE LIMA C/50 PLAC,8.0,0.0,3.66,17.26730392472384
2024-06-01,FORMA CUPCAKE C/45 PINK PLAC,9.0,0.0,9.96,17.26730392472384
2024-06-01,FORMA CUPCAKE C/45 ROSA PLAC,4.0,0.0,12.94,17.26730392472384
2024-06-01,FORMA CUPCAKE C/45 VERDE ESCURO PLAC,6.0,0.0,8.06,17.26730392472384
2024-06-01,FORMA CUPCAKE C/45 VERMELHO PLAC,9.0,0.0,10.8,17.26730392472384
2024-06-01,FORMA CUPCAKE COLMEIA C/45 FLIP,2.0,0.0,3.7,17.26730392472384
2024-06-01,FORMA CUPCAKE GD ALUM 5X3.5X7.4CM DOUPAN,1.0,0.0,1.26,17.26730392472384
2024-06-01,FORMA DE PVC GRANDE SP C/01 380 NUMEROS,1.0,0.0,1.4714285714285713,17.26730392472384
2024-06-01,FORMA DE PVC GRANDE SP C/01 9291 ANIMAIS DA FAZENDA,5.0,0.0,6.1,17.26730392472384
2024-06-01,FORMA DE PVC MINI NUMEROS BWB,1.0,0.0,6.92,17.26730392472384
2024-06-01,FORMA CUPCAKE C/45 MARSALA PLAC,1.0,0.0,1.94,17.26730392472384
2024-06-01,FORMA ESP.TRAD.PIRULITO CAMAFEU BWB,2.0,0.0,9.06,17.26730392472384
2024-06-01,FORMA ESPECIAL N7 PRATA C/50 PLAC,28.0,0.0,24.8,19.194962717823795
2024-06-01,FORMA ESPECIAL N7 PRETO C/50 PLAC,34.0,0.0,34.72,19.591315285319446
2024-06-01,FORMA ESPECIAL N7 ROSE GOLD C/50 PLAC,7.0,0.0,19.84,21.93565512525938
2024-06-01,FORMA ESPECIAL N7 RS BB C/50 PLAC,12.0,0.0,34.94,32.437543207859726
2024-06-01,FORMA ESPECIAL N7 VERDE ESCURO C/50 PLAC,23.0,0.0,24.04,25.16097024198941
2024-06-01,FORMA ESPECIAL N7 VERMELHO C/50 PLAC,42.0,0.0,44.88,38.57715015463165
2024-06-01,FORMA ESPECIAL N°7 OURO C/50 PLAC,34.0,0.0,37.74,27.088629035089365
2024-06-01,FORMA ESPECIAL OURO N6 C/50 PLAC,36.0,0.0,54.18694000000001,44.03853789432002
2024-06-01,FORMA ESPECIAL PINK N6 C/50 PLAC,147.0,0.0,62.5,41.08572132898507
2024-06-01,FORMA ESPECIAL PRETO N6 C/50 PLAC,25.0,0.0,47.04,45.96619668741997
2024-06-01,FORMA ESPECIAL VERMELHO N6 C/50 PLAC,106.0,0.04713666101244485,77.6,56.390099811198056
2024-06-01,FORMA MINI CUPCAKE XADREZ AZUL CLARO C/45 FLIP,3.0,0.0,3.09678,17.26730392472384
2024-06-01,FORMA P/ PUDIM PEQUENA C/10 PLASTILANIA ,32.0,0.0,23.84746,42.30293207530322
2024-06-01,FORMA P/DOCE 4 PETALAS AMARELO C/40 JUNCO,18.0,0.0,20.56,17.66365649221949
2024-06-01,FORMA P/DOCE 4 PETALAS AZUL CLARO C/40 JUNCO,11.0,0.0,29.48,25.16097024198941
2024-06-01,FORMA P/DOCE 4 PETALAS AZUL ROYAL C/40 JUNCO,37.0,0.0,42.34,30.50988441475976
2024-06-01,FORMA P/DOCE 4 PETALAS BRANCO C/40 JUNCO,177.0,22.783446746538743,116.84,98.22123940293424
2024-06-01,FORMA ESPECIAL N7 MARSALA C/50 PLAC,2.0,0.0,6.74,17.26730392472384
2024-06-01,FORMA ESPECIAL AZUL ESCURO N6 C/50 PLAC,81.0,8.651291294178975,119.22,56.390099811198056
2024-06-01,FORMA ESPECIAL N7 LARANJA C/50 PLAC,9.0,0.0,38.76,17.26730392472384
2024-06-01,FORMA ESPECIAL N7 BRANCO C/50 PLAC,110.0,124.36954525074304,180.84,99.54347765261144
2024-06-01,FORMA ESPECIAL N6 AMARELO C/50 PLAC,39.0,0.0,43.06,33.20489885077114
2024-06-01,FORMA ESPECIAL N6 AZUL TIFFANY C/50 PLAC,20.0,0.0,22.02,21.93565512525938
2024-06-01,FORMA ESPECIAL N6 BRANCO C/50 PLAC,455.0,336.24169410718497,227.5,269.27754473446385
2024-06-01,FORMA ESPECIAL N6 CANDY AZUL C/50 PLAC,50.0,0.0,48.64,48.97938764625065
2024-06-01,FORMA ESPECIAL N6 CANDY ROSA C/50 PLAC,86.0,0.0,80.4,41.08572132898507
2024-06-01,FORMA ESPECIAL N6 CRISTAL C/50 PLAC,45.0,0.0,27.32,21.93565512525938
2024-06-01,FORMA ESPECIAL N6 LARANJA C/50 PLAC,50.0,0.0,57.2,56.255960612120944
2024-06-01,FORMA ESPECIAL N6 LILAS C/50 PLAC,46.0,0.0,64.5,38.885563984490034
2024-06-01,FORMA ESPECIAL N6 MARROM  C/50 PLAC,30.0,0.0,65.98,56.8999619792756
2024-06-01,FORMA ESPECIAL N6 MARSALA C/50 PLAC,6.0,0.0,6.3,17.26730392472384
2024-06-01,FORMA ESPECIAL N6 PRATA C/50 PLAC,26.0,0.0,59.02,34.91390312533375
2024-06-01,FORMA ESPECIAL N6 ROSA BEBE C/50 PLAC,14.0,0.0,43.4,40.37527328220327
2024-06-01,FORMA ESPECIAL N6 ROSE GOLD C/50 PLAC,34.0,0.0,40.98,31.27724005767118
2024-06-01,FORMA ESPECIAL N6 VERDE ESCURO C/50 PLAC,68.0,0.0,31.22,28.051924940941145
2024-06-01,FORMA ESPECIAL N6 VERDE LIMA C/50 PLAC,13.0,0.0,21.721239999999998,21.93565512525938
2024-06-01,FORMA ESPECIAL N7 AMARELA C/50 PLAC,29.0,0.0,22.1,17.66365649221949
2024-06-01,FORMA ESPECIAL N7 AZ TIFFANY C/50 PLAC,28.0,0.0,16.38,17.66365649221949
2024-06-01,FORMA ESPECIAL N7 AZUL C/50 PLAC,64.0,0.0,21.56,19.194962717823795
2024-06-01,FORMA ESPECIAL N7 CRISTAL C/50 PLAC,22.0,0.0,16.58,17.26730392472384
2024-06-01,FITA TNT C/ LAME MARROM/OURO 45MMX24.75,2.0,0.0,6.5,17.26730392472384
2024-06-01,FORMA CUPCAKE C/45 LILAS PLAC,4.0,0.0,3.6,17.26730392472384
2024-06-01,FORMA CUPCAKE C/45 BRANCO PLAC,11.0,0.0,15.36,17.66365649221949
2024-06-01,FORM GREASY PEL CUPCAKE ROSA BEBE C/45 MAGO,13.0,0.0,10.86,17.26730392472384
2024-06-01,FORM IMP N°5 BRANCA C/100 ULTRAFEST,1.0,0.0,3.140226666666666,17.26730392472384
2024-06-01,FORM IMP N°5 PINK C/100 ULTRAFEST,1.0,0.0,5.86,17.26730392472384
2024-06-01,FORM IMP N°5 ROYAL C/100 ULTRAFEST,1.0,0.0,2.5,17.26730392472384
2024-06-01,FORM GREASY PEL CUPCAKE LILAS C/45 MAGO,12.0,0.0,8.88,17.26730392472384
2024-06-01,FORM GREASY PEL CUPCAKE LARANJA C/45 MAGO,6.0,0.0,11.36,17.26730392472384
2024-06-01,FORM GREASY PEL CUPCAKE  PRETA C/45 MAGO,5.0,0.0,1.8066666666666669,17.26730392472384
2024-06-01,FORM DE PAPEL N 5 MARROM  MAGO,33.0,0.0,84.42,56.8999619792756
2024-06-01,FORM DE PAPEL N 5 PINK MAGO,25.0,0.0,32.5,25.16097024198941
2024-06-01,FORM DE PAPEL N 5 PRETO MAGO,43.0,0.0,32.94,25.16097024198941
2024-06-01,FORM DE PAPEL N 5 ROSA BEBE MAGO,41.0,0.0,77.64746,40.89832762205978
2024-06-01,FORM DE PAPEL N 5 VERDE BANDEIRA MAGO,21.0,0.0,26.91166,19.591315285319446
2024-06-01,FORM DE PAPEL N 5 VERMELHO MAGO,24.0,0.0,26.8548,21.93565512525938
2024-06-01,FORM FORNEAVEL MINI CUPCAKE BRANCA C/54 ULTRAFEST,2.0,0.0,5.62,17.26730392472384
2024-06-01,FORM FORNEAVEL MINI CUPCAKE PINK C/54 ULTRAFEST,2.0,0.0,3.0460266666666667,17.26730392472384
2024-06-01,FORM GREASY PEL CUPCAKE AZUL BEBE C/45 MAGO,10.0,0.0,2.84,17.26730392472384
2024-06-01,FORMA CUPCAKE C/45 LARANJA PLAC,2.0,0.0,8.18,17.26730392472384
2024-06-01,FORM LAMINADA N°5 AZUL ROYAL C/50 REGINA,2.0,0.0,6.14,17.26730392472384
2024-06-01,FORM MINI CUPCAKE ROSA C/45 FLIP,7.0,0.0,5.22,17.26730392472384
2024-06-01,FORM MINI CUPCAKE VERDE CLARO C/45 FLIP,3.0,0.0,10.74,17.26730392472384
2024-06-01,FORM MINI CUPCAKE VERDE ESCURO C/45 FLIP,7.0,0.0,6.32,17.26730392472384
2024-06-01,FORM MINI CUPCAKE VERMELHO POA BRANCO C/45 FLIP,2.0,0.0,3.96,17.26730392472384
2024-06-01,FORMA ARTISTICA CORACAO PQ DOUPAN,1.0,0.0,2.4,17.26730392472384
2024-06-01,FORMA BOLO INGLES 250G S/ABA C/TAMPA C/5 ULTRAFEST,1.0,0.0,7.28,17.26730392472384
2024-06-01,FORMA CUPCAKE C/45 AMARELO PLAC,4.0,0.0,9.46,17.26730392472384
2024-06-01,FORMA CUPCAKE C/45 AZUL CLARO PLAC,4.0,0.0,4.4,17.26730392472384
2024-06-01,FORMA CUPCAKE C/45 AZUL ESCURO PLAC,6.0,0.0,11.74,17.26730392472384
2024-06-01,FORM MINI CUPCAKE PRETO C/45 FLIP,1.0,0.0,7.06,17.26730392472384
2024-06-01,FORM LAMINADA N°5 VERDE ESCURO C/50 REGINA,1.0,0.0,2.9,17.26730392472384
2024-06-01,FORM MINI CUPCAKE AMARELO C/45 FLIP,7.0,0.0,5.68,17.26730392472384
2024-06-01,FORM MINI CUPCAKE ARCO IRIS C/45 FLIP,1.0,0.0,1.3896800000000002,17.26730392472384
2024-06-01,FORM MINI CUPCAKE AZUL CLARO C/45 FLIP,8.0,0.0,4.6,17.26730392472384
2024-06-01,FORM MINI CUPCAKE AZUL ESCURO C/45 FLIP,7.0,0.0,4.28,17.26730392472384
2024-06-01,FORM MINI CUPCAKE CIRCO C/45 FLIP,1.0,0.0,2.24,17.26730392472384
2024-06-01,FORM MINI CUPCAKE LARANJA C/45 FLIP,11.0,0.0,6.44,17.26730392472384
2024-06-01,FORM MINI CUPCAKE LILAS C/45 FLIP,2.0,0.0,5.94,17.26730392472384
2024-06-01,FORM MINI CUPCAKE LRJ POA BRC C/45 FLIP,1.0,0.0,1.1566666666666665,17.26730392472384
