"LOJA";"CODIGO";"PRODUTO";"DEPARTAMENTO";"QUANTIDADE";"MES"
"7";"345811";"ADOCANTE EM PO 50X60G STEVIA LINEA";"DIET & LIGHT";"2";"2022-11"
"7";"292368";"ADOCANTE LIQUIDO STEVIA 25ML LINEA";"DIET & LIGHT";"1";"2022-11"
"5";"292368";"ADOCANTE LIQUIDO STEVIA 25ML LINEA";"DIET & LIGHT";"1";"2022-11"
"1";"82617";"ADOCANTE LIQUIDO 25ML LINEA";"DIET & LIGHT";"9";"2022-11"
"5";"82617";"ADOCANTE LIQUIDO 25ML LINEA";"DIET & LIGHT";"1";"2022-11"
"7";"82624";"ADOCANTE LIQUIDO 75ML LINEA";"DIET & LIGHT";"1";"2022-11"
"1";"82624";"ADOCANTE LIQUIDO 75ML LINEA";"DIET & LIGHT";"1";"2022-11"
"5";"82624";"ADOCANTE LIQUIDO 75ML LINEA";"DIET & LIGHT";"2";"2022-11"
"5";"499804";"ADOCANTE SWEET NATURAL LIQUIDO 25ML LINEA";"DIET & LIGHT";"1";"2022-11"
"1";"499828";"ADOCANTE SWEET NATURAL LIQUIDO 30G LINEA";"DIET & LIGHT";"2";"2022-11"
"5";"533621";"ADOÇANTE XILITOL 60ML LINEA";"DIET & LIGHT";"1";"2022-11"
"7";"579254";"AGUA C/GAS SAB LICHIA 510ML FORS";"BEBIDA";"6";"2022-11"
"5";"579254";"AGUA C/GAS SAB LICHIA 510ML FORS";"BEBIDA";"2";"2022-11"
"4";"579254";"AGUA C/GAS SAB LICHIA 510ML FORS";"BEBIDA";"2";"2022-11"
"1";"579254";"AGUA C/GAS SAB LICHIA 510ML FORS";"BEBIDA";"5";"2022-11"
"1";"579247";"AGUA C/GAS SAB LIMAO 1L FORS";"BEBIDA";"4";"2022-11"
"4";"579247";"AGUA C/GAS SAB LIMAO 1L FORS";"BEBIDA";"1";"2022-11"
"5";"579247";"AGUA C/GAS SAB LIMAO 1L FORS";"BEBIDA";"3";"2022-11"
"7";"579247";"AGUA C/GAS SAB LIMAO 1L FORS";"BEBIDA";"5";"2022-11"
"1";"579278";"AGUA C/GAS SAB LIMAO 510ML FORS";"BEBIDA";"7";"2022-11"
"7";"579278";"AGUA C/GAS SAB LIMAO 510ML FORS";"BEBIDA";"16";"2022-11"
"4";"579278";"AGUA C/GAS SAB LIMAO 510ML FORS";"BEBIDA";"4";"2022-11"
"7";"579285";"AGUA C/GAS SAB MACA VERDE  510ML FORS";"BEBIDA";"13";"2022-11"
"5";"579292";"AGUA C/GAS SAB TANGERINA 510ML FORS";"BEBIDA";"9";"2022-11"
"7";"579292";"AGUA C/GAS SAB TANGERINA 510ML FORS";"BEBIDA";"4";"2022-11"
"1";"579292";"AGUA C/GAS SAB TANGERINA 510ML FORS";"BEBIDA";"11";"2022-11"
"4";"579292";"AGUA C/GAS SAB TANGERINA 510ML FORS";"BEBIDA";"10";"2022-11"
"7";"579230";"AGUA C/GAS 2L FORS";"BEBIDA";"4";"2022-11"
"5";"579261";"AGUA C/GAS 510ML FORS";"BEBIDA";"12";"2022-11"
"7";"579261";"AGUA C/GAS 510ML FORS";"BEBIDA";"12";"2022-11"
"4";"579261";"AGUA C/GAS 510ML FORS";"BEBIDA";"12";"2022-11"
"4";"599245";"AGUA DE COCO BLEND 1L DUCOCO";"BEBIDA";"3";"2022-11"
"1";"599238";"AGUA DE COCO BLEND 200ML DUCOCO";"BEBIDA";"4";"2022-11"
"7";"599238";"AGUA DE COCO BLEND 200ML DUCOCO";"BEBIDA";"1";"2022-11"
"7";"89883";"AGUA DE COCO 1L DUCOCO";"BEBIDA";"1";"2022-11"
"4";"89883";"AGUA DE COCO 1L DUCOCO";"BEBIDA";"1";"2022-11"
"7";"624923";"AGUA DE COCO 1L PURO COCO";"BEBIDA";"1";"2022-11"
"1";"624923";"AGUA DE COCO 1L PURO COCO";"BEBIDA";"3";"2022-11"
"5";"625012";"AGUA DE COCO 180ML PURO COCO";"BEBIDA";"14";"2022-11"
"7";"625012";"AGUA DE COCO 180ML PURO COCO";"BEBIDA";"9";"2022-11"
"1";"625012";"AGUA DE COCO 180ML PURO COCO";"BEBIDA";"10";"2022-11"
"7";"89869";"AGUA DE COCO 200ML DUCOCO";"BEBIDA";"32";"2022-11"
"4";"89869";"AGUA DE COCO 200ML DUCOCO";"BEBIDA";"20";"2022-11"
"1";"89869";"AGUA DE COCO 200ML DUCOCO";"BEBIDA";"35";"2022-11"
"5";"89869";"AGUA DE COCO 200ML DUCOCO";"BEBIDA";"31";"2022-11"
"1";"89876";"AGUA DE COCO 330ML DUCOCO";"BEBIDA";"1";"2022-11"
"7";"89876";"AGUA DE COCO 330ML DUCOCO";"BEBIDA";"2";"2022-11"
"4";"89876";"AGUA DE COCO 330ML DUCOCO";"BEBIDA";"2";"2022-11"
"7";"473507";"AGUA MINERAL C/GAS MINALICE 510ML";"BEBIDA";"22";"2022-11"
"4";"613897";"AGUA MINERAL C/GAS 1.5L DA FLORA";"BEBIDA";"6";"2022-11"
"7";"613897";"AGUA MINERAL C/GAS 1.5L DA FLORA";"BEBIDA";"1";"2022-11"
"1";"613897";"AGUA MINERAL C/GAS 1.5L DA FLORA";"BEBIDA";"4";"2022-11"
"1";"472036";"AGUA MINERAL PUREZA C/GAS 510ML DAFLORA";"BEBIDA";"123";"2022-11"
"4";"472036";"AGUA MINERAL PUREZA C/GAS 510ML DAFLORA";"BEBIDA";"80";"2022-11"
"7";"472036";"AGUA MINERAL PUREZA C/GAS 510ML DAFLORA";"BEBIDA";"38";"2022-11"
"5";"472036";"AGUA MINERAL PUREZA C/GAS 510ML DAFLORA";"BEBIDA";"131";"2022-11"
"1";"433457";"AGUA MINERAL SEM GAS 510ML DA FLORA";"BEBIDA";"148";"2022-11"
"5";"433457";"AGUA MINERAL SEM GAS 510ML DA FLORA";"BEBIDA";"333";"2022-11"
"7";"433457";"AGUA MINERAL SEM GAS 510ML DA FLORA";"BEBIDA";"109";"2022-11"
"4";"433457";"AGUA MINERAL SEM GAS 510ML DA FLORA";"BEBIDA";"157";"2022-11"
"5";"473477";"AGUA MINERAL S/GAS PRATA VIDRO 300ML";"BEBIDA";"1";"2022-11"
"4";"613880";"AGUA MINERAL 1.5L DA FLORA";"BEBIDA";"13";"2022-11"
"4";"606677";"ALBUM CAPA DURA COPA DO MUNDO ILUSTRADO";"PRODUTOS DE EPOCAS";"3";"2022-11"
"7";"606677";"ALBUM CAPA DURA COPA DO MUNDO ILUSTRADO";"PRODUTOS DE EPOCAS";"1";"2022-11"
"4";"481052";"ALCOOL ARTESANAL 300ML C/01 BRILHART";"CONFEITARIA";"2";"2022-11"
"1";"564304";"ALGODAO DOCE ABACAXI 35G BIG POC";"BOMBONIERE";"1";"2022-11"
"4";"564304";"ALGODAO DOCE ABACAXI 35G BIG POC";"BOMBONIERE";"3";"2022-11"
"7";"564304";"ALGODAO DOCE ABACAXI 35G BIG POC";"BOMBONIERE";"1";"2022-11"
"4";"437196";"ALGODAO DOCE FRAMBOESA 35G BIG POC";"BOMBONIERE";"11";"2022-11"
"7";"437196";"ALGODAO DOCE FRAMBOESA 35G BIG POC";"BOMBONIERE";"1";"2022-11"
"1";"437196";"ALGODAO DOCE FRAMBOESA 35G BIG POC";"BOMBONIERE";"3";"2022-11"
"1";"522946";"ALGODAO DOCE MELANCIA SNOW SUGAR 35G BIG POC";"BOMBONIERE";"3";"2022-11"
"4";"522946";"ALGODAO DOCE MELANCIA SNOW SUGAR 35G BIG POC";"BOMBONIERE";"2";"2022-11"
"5";"564328";"ALGODAO DOCE MORANGO 35G BIG POC";"BOMBONIERE";"4";"2022-11"
"1";"564328";"ALGODAO DOCE MORANGO 35G BIG POC";"BOMBONIERE";"5";"2022-11"
"4";"564328";"ALGODAO DOCE MORANGO 35G BIG POC";"BOMBONIERE";"12";"2022-11"
"4";"386296";"ALGODAO DOCE ORIGINAL SNOW SUGAR 35G BIG POC";"BOMBONIERE";"18";"2022-11"
"5";"386296";"ALGODAO DOCE ORIGINAL SNOW SUGAR 35G BIG POC";"BOMBONIERE";"3";"2022-11"
"1";"386296";"ALGODAO DOCE ORIGINAL SNOW SUGAR 35G BIG POC";"BOMBONIERE";"3";"2022-11"
"4";"199766";"ALGODAO DOCE TUTTI FRUTTI SNOW SUGAR 35G BIG POC";"BOMBONIERE";"4";"2022-11"
"1";"199766";"ALGODAO DOCE TUTTI FRUTTI SNOW SUGAR 35G BIG POC";"BOMBONIERE";"7";"2022-11"
"1";"199773";"ALGODAO DOCE UVA SNOW SUGAR 35G BIG POC";"BOMBONIERE";"1";"2022-11"
"4";"199773";"ALGODAO DOCE UVA SNOW SUGAR 35G BIG POC";"BOMBONIERE";"5";"2022-11"
"1";"62619";"ALIMENTO GLICOSADO MEL 250G FAVINHO";"CONFEITARIA";"2";"2022-11"
"5";"62619";"ALIMENTO GLICOSADO MEL 250G FAVINHO";"CONFEITARIA";"1";"2022-11"
"7";"62619";"ALIMENTO GLICOSADO MEL 250G FAVINHO";"CONFEITARIA";"1";"2022-11"
"7";"62626";"ALIMENTO GLICOSADO 1.1KG FAVINHO";"CONFEITARIA";"7";"2022-11"
"1";"62626";"ALIMENTO GLICOSADO 1.1KG FAVINHO";"CONFEITARIA";"21";"2022-11"
"4";"62626";"ALIMENTO GLICOSADO 1.1KG FAVINHO";"CONFEITARIA";"4";"2022-11"
"5";"62626";"ALIMENTO GLICOSADO 1.1KG FAVINHO";"CONFEITARIA";"9";"2022-11"
"4";"270540";"ALIMENTO GLICOSADO 630G FAVINHO";"CONFEITARIA";"1";"2022-11"
"5";"270540";"ALIMENTO GLICOSADO 630G FAVINHO";"CONFEITARIA";"2";"2022-11"
"4";"344722";"ALISADOR DE CANTO RAIADO BLUESTARNET";"CONFEITARIA";"1";"2022-11"
"1";"420730";"ALISADOR DE PASTA PLASTICO MAGO";"CONFEITARIA";"2";"2022-11"
"7";"420730";"ALISADOR DE PASTA PLASTICO MAGO";"CONFEITARIA";"1";"2022-11"
"5";"420730";"ALISADOR DE PASTA PLASTICO MAGO";"CONFEITARIA";"3";"2022-11"
"5";"502986";"ALISADOR PLASTICO PARA BOLO GRANDE CONFEITUDO";"CONFEITARIA";"1";"2022-11"
"1";"246";"AMEIXA SECA S/CAROCO";"CONFEITARIA";"1,996";"2022-11"
"4";"246";"AMEIXA SECA S/CAROCO";"CONFEITARIA";"3,972";"2022-11"
"5";"246";"AMEIXA SECA S/CAROCO";"CONFEITARIA";"2";"2022-11"
"7";"246";"AMEIXA SECA S/CAROCO";"CONFEITARIA";"0,25";"2022-11"
"1";"528788";"AMENDOIM ALHO COM PELE 200G BIRO BIRO";"BOMBONIERE";"1";"2022-11"
"1";"528726";"AMENDOIM ALHO SEM PELE 200G BIRO BIRO";"BOMBONIERE";"1";"2022-11"
"5";"528726";"AMENDOIM ALHO SEM PELE 200G BIRO BIRO";"BOMBONIERE";"2";"2022-11"
"4";"528726";"AMENDOIM ALHO SEM PELE 200G BIRO BIRO";"BOMBONIERE";"2";"2022-11"
"4";"245937";"AMENDOIM AMINDUS MOSTARDA E MEL 110G SANTA HELENA";"BOMBONIERE";"3";"2022-11"
"7";"245937";"AMENDOIM AMINDUS MOSTARDA E MEL 110G SANTA HELENA";"BOMBONIERE";"2";"2022-11"
"1";"245937";"AMENDOIM AMINDUS MOSTARDA E MEL 110G SANTA HELENA";"BOMBONIERE";"4";"2022-11"
"4";"245920";"AMENDOIM AMINDUS PIMENTA COM LIMAO 110G SANTA HELENA";"BOMBONIERE";"4";"2022-11"
"1";"245920";"AMENDOIM AMINDUS PIMENTA COM LIMAO 110G SANTA HELENA";"BOMBONIERE";"3";"2022-11"
"7";"245920";"AMENDOIM AMINDUS PIMENTA COM LIMAO 110G SANTA HELENA";"BOMBONIERE";"3";"2022-11"
"5";"245920";"AMENDOIM AMINDUS PIMENTA COM LIMAO 110G SANTA HELENA";"BOMBONIERE";"3";"2022-11"
"1";"326469";"AMENDOIM AMINDUS S/PELE BACON 110G SANTA HELENA";"BOMBONIERE";"3";"2022-11"
"5";"326469";"AMENDOIM AMINDUS S/PELE BACON 110G SANTA HELENA";"BOMBONIERE";"2";"2022-11"
"4";"326469";"AMENDOIM AMINDUS S/PELE BACON 110G SANTA HELENA";"BOMBONIERE";"6";"2022-11"
"1";"326476";"AMENDOIM AMINDUS S/PELE CEBOLA 110G SANTA HELENA";"BOMBONIERE";"8";"2022-11"
"4";"326476";"AMENDOIM AMINDUS S/PELE CEBOLA 110G SANTA HELENA";"BOMBONIERE";"3";"2022-11"
"7";"326476";"AMENDOIM AMINDUS S/PELE CEBOLA 110G SANTA HELENA";"BOMBONIERE";"5";"2022-11"
"7";"528740";"AMENDOIM CEBOLA SALSA SEM PELE 200G BIRO BIRO";"BOMBONIERE";"2";"2022-11"
"5";"528740";"AMENDOIM CEBOLA SALSA SEM PELE 200G BIRO BIRO";"BOMBONIERE";"1";"2022-11"
"7";"86394";"AMENDOIM CONFEITADO CHOCOLATE 500G DORI";"BOMBONIERE";"12";"2022-11"
"4";"86394";"AMENDOIM CONFEITADO CHOCOLATE 500G DORI";"BOMBONIERE";"17";"2022-11"
"5";"86394";"AMENDOIM CONFEITADO CHOCOLATE 500G DORI";"BOMBONIERE";"18";"2022-11"
"5";"86400";"AMENDOIM CONFEITADO COLORIDO 500G DORI";"BOMBONIERE";"16";"2022-11"
"4";"86400";"AMENDOIM CONFEITADO COLORIDO 500G DORI";"BOMBONIERE";"8";"2022-11"
"1";"86400";"AMENDOIM CONFEITADO COLORIDO 500G DORI";"BOMBONIERE";"13";"2022-11"
"7";"86400";"AMENDOIM CONFEITADO COLORIDO 500G DORI";"BOMBONIERE";"4";"2022-11"
"4";"597319";"AMENDOIM CROCANTE JAPONES 180G BIRO BIRO";"BOMBONIERE";"1";"2022-11"
"7";"597319";"AMENDOIM CROCANTE JAPONES 180G BIRO BIRO";"BOMBONIERE";"1";"2022-11"
"1";"597319";"AMENDOIM CROCANTE JAPONES 180G BIRO BIRO";"BOMBONIERE";"1";"2022-11"
"4";"597296";"AMENDOIM CROCANTE PICANTE 180G BIRO BIRO";"BOMBONIERE";"1";"2022-11"
"5";"597296";"AMENDOIM CROCANTE PICANTE 180G BIRO BIRO";"BOMBONIERE";"3";"2022-11"
"5";"597326";"AMENDOIM CROCANTE SALSA E CEBOLA 180G BIRO BIRO";"BOMBONIERE";"3";"2022-11"
"5";"597289";"AMENDOIM CROCANTE TRAD 180G BIRO BIRO";"BOMBONIERE";"1";"2022-11"
"5";"85144";"AMENDOIM CROKI SALSA E CEBOLA 1.01KG SANTA HELENA";"BOMBONIERE";"83";"2022-11"
"4";"85144";"AMENDOIM CROKI SALSA E CEBOLA 1.01KG SANTA HELENA";"BOMBONIERE";"118";"2022-11"
"1";"85144";"AMENDOIM CROKI SALSA E CEBOLA 1.01KG SANTA HELENA";"BOMBONIERE";"92";"2022-11"
"7";"85144";"AMENDOIM CROKI SALSA E CEBOLA 1.01KG SANTA HELENA";"BOMBONIERE";"68";"2022-11"
"4";"85120";"AMENDOIM CROKIS CHURRASCO 1.01KG SANTA HELENA";"BOMBONIERE";"45";"2022-11"
"5";"85120";"AMENDOIM CROKIS CHURRASCO 1.01KG SANTA HELENA";"BOMBONIERE";"20";"2022-11"
"1";"85120";"AMENDOIM CROKIS CHURRASCO 1.01KG SANTA HELENA";"BOMBONIERE";"34";"2022-11"
"7";"85120";"AMENDOIM CROKIS CHURRASCO 1.01KG SANTA HELENA";"BOMBONIERE";"26";"2022-11"
"1";"198752";"AMENDOIM CROKISSIMO CHURRASCO 150G SANTA HELENA";"BOMBONIERE";"6";"2022-11"
"4";"198752";"AMENDOIM CROKISSIMO CHURRASCO 150G SANTA HELENA";"BOMBONIERE";"4";"2022-11"
"5";"198752";"AMENDOIM CROKISSIMO CHURRASCO 150G SANTA HELENA";"BOMBONIERE";"12";"2022-11"
"7";"198752";"AMENDOIM CROKISSIMO CHURRASCO 150G SANTA HELENA";"BOMBONIERE";"4";"2022-11"
"5";"413398";"AMENDOIM CROKISSIMO FRANGO A PASSARINHO 90G SANTA HELENA";"BOMBONIERE";"1";"2022-11"
"4";"413398";"AMENDOIM CROKISSIMO FRANGO A PASSARINHO 90G SANTA HELENA";"BOMBONIERE";"4";"2022-11"
"1";"413398";"AMENDOIM CROKISSIMO FRANGO A PASSARINHO 90G SANTA HELENA";"BOMBONIERE";"7";"2022-11"
"7";"413398";"AMENDOIM CROKISSIMO FRANGO A PASSARINHO 90G SANTA HELENA";"BOMBONIERE";"3";"2022-11"
"1";"85137";"AMENDOIM CROKISSIMO LEV SALGADO 1.01KG SANTA HELENA";"BOMBONIERE";"51";"2022-11"
"4";"85137";"AMENDOIM CROKISSIMO LEV SALGADO 1.01KG SANTA HELENA";"BOMBONIERE";"52";"2022-11"
"7";"85137";"AMENDOIM CROKISSIMO LEV SALGADO 1.01KG SANTA HELENA";"BOMBONIERE";"27";"2022-11"
"5";"85137";"AMENDOIM CROKISSIMO LEV SALGADO 1.01KG SANTA HELENA";"BOMBONIERE";"44";"2022-11"
"5";"86448";"AMENDOIM CROKISSIMO LEV SALGADO 150G SANTA HELENA";"BOMBONIERE";"1";"2022-11"
"4";"86448";"AMENDOIM CROKISSIMO LEV SALGADO 150G SANTA HELENA";"BOMBONIERE";"8";"2022-11"
"7";"86448";"AMENDOIM CROKISSIMO LEV SALGADO 150G SANTA HELENA";"BOMBONIERE";"4";"2022-11"
"1";"86448";"AMENDOIM CROKISSIMO LEV SALGADO 150G SANTA HELENA";"BOMBONIERE";"3";"2022-11"
"4";"85786";"AMENDOIM CROKISSIMO LEV SALGADO 24G SANTA HELENA";"BOMBONIERE";"29";"2022-11"
"1";"85830";"AMENDOIM CROKISSIMO LEVEM SALGADO 36X24G SANTA HELENA";"BOMBONIERE";"3";"2022-11"
"4";"85830";"AMENDOIM CROKISSIMO LEVEM SALGADO 36X24G SANTA HELENA";"BOMBONIERE";"2";"2022-11"
"5";"85830";"AMENDOIM CROKISSIMO LEVEM SALGADO 36X24G SANTA HELENA";"BOMBONIERE";"7";"2022-11"
"7";"413381";"AMENDOIM CROKISSIMO PAO DE ALHO 90G SANTA HELENA";"BOMBONIERE";"1";"2022-11"
"1";"413381";"AMENDOIM CROKISSIMO PAO DE ALHO 90G SANTA HELENA";"BOMBONIERE";"7";"2022-11"
"4";"413381";"AMENDOIM CROKISSIMO PAO DE ALHO 90G SANTA HELENA";"BOMBONIERE";"1";"2022-11"
"5";"413381";"AMENDOIM CROKISSIMO PAO DE ALHO 90G SANTA HELENA";"BOMBONIERE";"4";"2022-11"
"7";"413374";"AMENDOIM CROKISSIMO PICANHA COM ALHO 90G SANTA HELENA";"BOMBONIERE";"11";"2022-11"
"5";"413374";"AMENDOIM CROKISSIMO PICANHA COM ALHO 90G SANTA HELENA";"BOMBONIERE";"2";"2022-11"
"4";"413374";"AMENDOIM CROKISSIMO PICANHA COM ALHO 90G SANTA HELENA";"BOMBONIERE";"3";"2022-11"
"1";"413374";"AMENDOIM CROKISSIMO PICANHA COM ALHO 90G SANTA HELENA";"BOMBONIERE";"11";"2022-11"
"7";"85151";"AMENDOIM CROKISSIMO PIMENTA 1.01KG SANTA HELENA";"BOMBONIERE";"21";"2022-11"
"5";"85151";"AMENDOIM CROKISSIMO PIMENTA 1.01KG SANTA HELENA";"BOMBONIERE";"31";"2022-11"
"1";"85151";"AMENDOIM CROKISSIMO PIMENTA 1.01KG SANTA HELENA";"BOMBONIERE";"40";"2022-11"
"4";"85151";"AMENDOIM CROKISSIMO PIMENTA 1.01KG SANTA HELENA";"BOMBONIERE";"55";"2022-11"
"4";"86424";"AMENDOIM CROKISSIMO PIMENTA 150G SANTA HELENA";"BOMBONIERE";"4";"2022-11"
"7";"86424";"AMENDOIM CROKISSIMO PIMENTA 150G SANTA HELENA";"BOMBONIERE";"3";"2022-11"
"5";"86424";"AMENDOIM CROKISSIMO PIMENTA 150G SANTA HELENA";"BOMBONIERE";"3";"2022-11"
"1";"86424";"AMENDOIM CROKISSIMO PIMENTA 150G SANTA HELENA";"BOMBONIERE";"9";"2022-11"
"4";"86431";"AMENDOIM CROKISSIMO SALSA E CEBOLA 150G SANTA HELENA";"BOMBONIERE";"12";"2022-11"
"1";"86431";"AMENDOIM CROKISSIMO SALSA E CEBOLA 150G SANTA HELENA";"BOMBONIERE";"16";"2022-11"
"7";"86431";"AMENDOIM CROKISSIMO SALSA E CEBOLA 150G SANTA HELENA";"BOMBONIERE";"6";"2022-11"
"4";"85298";"AMENDOIM DESPELICULADO S/SAL 1.05G SANTA HELENA";"BOMBONIERE";"90";"2022-11"
"5";"85298";"AMENDOIM DESPELICULADO S/SAL 1.05G SANTA HELENA";"BOMBONIERE";"52";"2022-11"
"7";"85298";"AMENDOIM DESPELICULADO S/SAL 1.05G SANTA HELENA";"BOMBONIERE";"62";"2022-11"
"1";"85298";"AMENDOIM DESPELICULADO S/SAL 1.05G SANTA HELENA";"BOMBONIERE";"69";"2022-11"
"5";"85281";"AMENDOIM DESPELICULADO S/SAL 500G SANTA HELENA";"BOMBONIERE";"11";"2022-11"
"7";"85281";"AMENDOIM DESPELICULADO S/SAL 500G SANTA HELENA";"BOMBONIERE";"1";"2022-11"
"4";"85281";"AMENDOIM DESPELICULADO S/SAL 500G SANTA HELENA";"BOMBONIERE";"4";"2022-11"
"1";"85281";"AMENDOIM DESPELICULADO S/SAL 500G SANTA HELENA";"BOMBONIERE";"3";"2022-11"
"1";"527743";"AMENDOIM DOCE PRALINE 200G BIRO BIRO";"BOMBONIERE";"4";"2022-11"
"5";"527743";"AMENDOIM DOCE PRALINE 200G BIRO BIRO";"BOMBONIERE";"2";"2022-11"
"4";"85304";"AMENDOIM GRANULADO S/SAL 1.05G SANTA HELENA";"BOMBONIERE";"34";"2022-11"
"7";"85304";"AMENDOIM GRANULADO S/SAL 1.05G SANTA HELENA";"BOMBONIERE";"18";"2022-11"
"1";"85304";"AMENDOIM GRANULADO S/SAL 1.05G SANTA HELENA";"BOMBONIERE";"53";"2022-11"
"5";"85304";"AMENDOIM GRANULADO S/SAL 1.05G SANTA HELENA";"BOMBONIERE";"39";"2022-11"
"4";"85311";"AMENDOIM GRANULADO S/SAL 500G SANTA HELENA";"BOMBONIERE";"3";"2022-11"
"5";"85311";"AMENDOIM GRANULADO S/SAL 500G SANTA HELENA";"BOMBONIERE";"5";"2022-11"
"1";"85311";"AMENDOIM GRANULADO S/SAL 500G SANTA HELENA";"BOMBONIERE";"8";"2022-11"
"7";"85311";"AMENDOIM GRANULADO S/SAL 500G SANTA HELENA";"BOMBONIERE";"4";"2022-11"
"5";"86486";"AMENDOIM GRELHADITOS 100G SANTA HELENA";"BOMBONIERE";"10";"2022-11"
"1";"86486";"AMENDOIM GRELHADITOS 100G SANTA HELENA";"BOMBONIERE";"18";"2022-11"
"4";"86486";"AMENDOIM GRELHADITOS 100G SANTA HELENA";"BOMBONIERE";"13";"2022-11"
"7";"86486";"AMENDOIM GRELHADITOS 100G SANTA HELENA";"BOMBONIERE";"8";"2022-11"
"1";"380430";"AMENDOIM GRELHADITOS 1.44KG SANTA HELENA";"BOMBONIERE";"8";"2022-11"
"5";"380430";"AMENDOIM GRELHADITOS 1.44KG SANTA HELENA";"BOMBONIERE";"29";"2022-11"
"7";"380430";"AMENDOIM GRELHADITOS 1.44KG SANTA HELENA";"BOMBONIERE";"5";"2022-11"
"4";"380430";"AMENDOIM GRELHADITOS 1.44KG SANTA HELENA";"BOMBONIERE";"21";"2022-11"
"5";"86479";"AMENDOIM GRELHADITOS 200G SANTA HELENA";"BOMBONIERE";"6";"2022-11"
"4";"86479";"AMENDOIM GRELHADITOS 200G SANTA HELENA";"BOMBONIERE";"5";"2022-11"
"1";"86479";"AMENDOIM GRELHADITOS 200G SANTA HELENA";"BOMBONIERE";"16";"2022-11"
"5";"380423";"AMENDOIM GRELHADITOS 24G SANTA HELENA";"BOMBONIERE";"41";"2022-11"
"7";"380423";"AMENDOIM GRELHADITOS 24G SANTA HELENA";"BOMBONIERE";"45";"2022-11"
"1";"380423";"AMENDOIM GRELHADITOS 24G SANTA HELENA";"BOMBONIERE";"25";"2022-11"
"4";"380423";"AMENDOIM GRELHADITOS 24G SANTA HELENA";"BOMBONIERE";"69";"2022-11"
"1";"174411";"AMENDOIM GRELHADITOS 30G SANTA HELENA";"BOMBONIERE";"18";"2022-11"
"4";"174411";"AMENDOIM GRELHADITOS 30G SANTA HELENA";"BOMBONIERE";"12";"2022-11"
"7";"174411";"AMENDOIM GRELHADITOS 30G SANTA HELENA";"BOMBONIERE";"12";"2022-11"
"5";"174411";"AMENDOIM GRELHADITOS 30G SANTA HELENA";"BOMBONIERE";"36";"2022-11"
"4";"207683";"AMENDOIM GRELHADITOS 60G SANTA HELENA";"BOMBONIERE";"13";"2022-11"
"5";"207683";"AMENDOIM GRELHADITOS 60G SANTA HELENA";"BOMBONIERE";"12";"2022-11"
"1";"207683";"AMENDOIM GRELHADITOS 60G SANTA HELENA";"BOMBONIERE";"5";"2022-11"
"7";"207683";"AMENDOIM GRELHADITOS 60G SANTA HELENA";"BOMBONIERE";"3";"2022-11"
"4";"372367";"AMENDOIM M E M 45G";"BOMBONIERE";"9";"2022-11"
"1";"372367";"AMENDOIM M E M 45G";"BOMBONIERE";"19";"2022-11"
"7";"86493";"AMENDOIM MENDORATO 100G SANTA HELENA";"BOMBONIERE";"5";"2022-11"
"1";"86493";"AMENDOIM MENDORATO 100G SANTA HELENA";"BOMBONIERE";"14";"2022-11"
"5";"86493";"AMENDOIM MENDORATO 100G SANTA HELENA";"BOMBONIERE";"14";"2022-11"
"4";"86493";"AMENDOIM MENDORATO 100G SANTA HELENA";"BOMBONIERE";"22";"2022-11"
"5";"85267";"AMENDOIM MENDORATO 1.01KG SANTA HELENA";"BOMBONIERE";"242";"2022-11"
"1";"85267";"AMENDOIM MENDORATO 1.01KG SANTA HELENA";"BOMBONIERE";"254";"2022-11"
"7";"85267";"AMENDOIM MENDORATO 1.01KG SANTA HELENA";"BOMBONIERE";"424";"2022-11"
"4";"85267";"AMENDOIM MENDORATO 1.01KG SANTA HELENA";"BOMBONIERE";"531";"2022-11"
"7";"380379";"AMENDOIM MENDORATO 1.62KG SANTA HELENA";"BOMBONIERE";"6";"2022-11"
"4";"380379";"AMENDOIM MENDORATO 1.62KG SANTA HELENA";"BOMBONIERE";"20";"2022-11"
"1";"380379";"AMENDOIM MENDORATO 1.62KG SANTA HELENA";"BOMBONIERE";"45";"2022-11"
"5";"380379";"AMENDOIM MENDORATO 1.62KG SANTA HELENA";"BOMBONIERE";"50";"2022-11"
"7";"86462";"AMENDOIM MENDORATO 200G SANTA HELENA";"BOMBONIERE";"2";"2022-11"
"1";"86462";"AMENDOIM MENDORATO 200G SANTA HELENA";"BOMBONIERE";"14";"2022-11"
"4";"86462";"AMENDOIM MENDORATO 200G SANTA HELENA";"BOMBONIERE";"9";"2022-11"
"5";"86462";"AMENDOIM MENDORATO 200G SANTA HELENA";"BOMBONIERE";"12";"2022-11"
"4";"380386";"AMENDOIM MENDORATO 27G SANTA HELENA";"BOMBONIERE";"74";"2022-11"
"7";"380386";"AMENDOIM MENDORATO 27G SANTA HELENA";"BOMBONIERE";"75";"2022-11"
"5";"380386";"AMENDOIM MENDORATO 27G SANTA HELENA";"BOMBONIERE";"34";"2022-11"
"1";"380386";"AMENDOIM MENDORATO 27G SANTA HELENA";"BOMBONIERE";"260";"2022-11"
"1";"85601";"AMENDOIM MENDORATO 30G SANTA HELENA";"BOMBONIERE";"12";"2022-11"
"4";"85601";"AMENDOIM MENDORATO 30G SANTA HELENA";"BOMBONIERE";"8";"2022-11"
